,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
12862,41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7,jul,9.98,1,-1,0,success,1,7,-42.7,1.4,4.955,5228.1,93.918
12863,34,blue-collar,divorced,secondary,no,368,no,yes,cellular,7,jul,36.68,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12864,35,entrepreneur,married,primary,yes,25,no,yes,cellular,7,jul,3.93,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12865,43,management,divorced,tertiary,no,-132,yes,yes,cellular,7,jul,8.87,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12866,59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,14.15,1,-1,0,success,1,7,-42.7,1.4,4.955,5228.1,93.918
12867,46,management,married,secondary,no,700,no,yes,cellular,7,jul,2.27,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12868,55,blue-collar,single,secondary,no,82,no,yes,cellular,7,jul,8.33,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12869,41,housemaid,married,primary,no,1529,no,no,cellular,7,jul,1.02,6,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12870,59,management,single,tertiary,no,623,yes,no,cellular,7,jul,3.53,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12871,39,technician,married,secondary,no,-241,yes,yes,cellular,7,jul,5.62,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12872,26,technician,divorced,tertiary,no,278,yes,yes,cellular,7,jul,24.45,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12873,33,blue-collar,married,secondary,no,1834,yes,no,cellular,7,jul,1.95,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12874,32,technician,single,secondary,no,-398,no,yes,cellular,7,jul,6.45,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12875,41,technician,divorced,secondary,no,0,no,no,cellular,7,jul,5.88,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12876,29,services,married,secondary,no,-597,no,no,cellular,7,jul,8.33,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12877,31,blue-collar,single,secondary,no,16,no,no,cellular,7,jul,6.45,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12878,37,admin.,married,secondary,no,10,no,yes,cellular,7,jul,2.7,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12879,50,admin.,single,secondary,no,-79,no,yes,cellular,7,jul,1.17,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12880,27,management,single,tertiary,no,338,no,yes,cellular,7,jul,8.92,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12881,47,management,married,tertiary,no,-50,no,yes,cellular,7,jul,2.92,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12882,47,technician,single,secondary,no,-239,yes,yes,cellular,7,jul,16.22,3,-1,0,success,1,7,-42.7,1.4,4.955,5228.1,93.918
12883,47,housemaid,married,tertiary,no,333,no,no,telephone,7,jul,2.35,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12884,51,services,married,secondary,no,867,yes,no,cellular,7,jul,7.03,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12885,57,retired,married,secondary,no,-37,no,yes,cellular,7,jul,5.9,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12886,44,technician,divorced,secondary,no,0,yes,no,cellular,7,jul,13.92,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12887,51,management,married,tertiary,no,1392,no,no,cellular,7,jul,8.52,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12888,28,blue-collar,married,primary,no,-196,no,no,cellular,7,jul,3.48,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12889,41,admin.,single,secondary,no,0,yes,yes,cellular,7,jul,2.77,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12890,30,management,single,secondary,no,269,no,yes,cellular,7,jul,19.42,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12891,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,jul,1.88,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12892,32,admin.,single,secondary,no,-267,no,yes,cellular,7,jul,1.63,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12893,40,services,married,secondary,no,193,yes,yes,cellular,7,jul,3.17,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12894,31,services,single,secondary,no,78,yes,yes,cellular,7,jul,1.73,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12895,30,unemployed,married,secondary,no,85,yes,yes,cellular,7,jul,1.47,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12896,25,services,single,secondary,no,111,no,yes,cellular,7,jul,5.27,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12897,45,blue-collar,married,secondary,no,226,no,no,telephone,7,jul,3.52,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12898,49,blue-collar,married,primary,yes,-354,no,yes,cellular,7,jul,7.58,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12899,32,admin.,single,secondary,no,212,no,no,cellular,7,jul,13.83,5,-1,0,success,1,7,-42.7,1.4,4.955,5228.1,93.918
12900,52,blue-collar,married,primary,no,9444,no,no,cellular,7,jul,4.52,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12901,35,management,single,tertiary,no,14,no,no,cellular,7,jul,2.78,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12902,60,retired,divorced,tertiary,no,468,no,no,cellular,7,jul,1.8,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12903,33,blue-collar,single,primary,yes,-15,no,yes,cellular,7,jul,5.43,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12904,43,management,married,tertiary,no,1530,no,no,cellular,7,jul,1.52,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12905,42,admin.,married,secondary,no,1133,yes,no,cellular,7,jul,6.25,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12907,33,services,single,secondary,no,329,yes,yes,cellular,7,jul,3.78,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12908,42,technician,married,secondary,no,473,yes,no,cellular,7,jul,3.6,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12909,26,blue-collar,single,secondary,yes,-8019,no,yes,cellular,7,jul,4.98,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12910,25,technician,single,tertiary,no,226,no,no,cellular,7,jul,6.1,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12911,26,admin.,married,secondary,no,383,yes,yes,cellular,7,jul,3.97,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12912,39,admin.,divorced,secondary,no,1,no,yes,cellular,7,jul,4.68,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12913,39,services,married,secondary,no,27,no,yes,cellular,7,jul,4.83,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12914,31,technician,single,secondary,no,49,yes,no,cellular,7,jul,3.9,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12915,52,unemployed,married,tertiary,no,1023,no,no,cellular,7,jul,1.78,6,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12916,28,admin.,single,secondary,no,1507,no,no,cellular,7,jul,1.53,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12917,46,blue-collar,married,primary,no,3969,no,no,telephone,7,jul,0.77,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12918,28,services,single,secondary,no,198,no,no,cellular,7,jul,2.65,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12919,54,housemaid,married,secondary,no,0,no,yes,cellular,7,jul,1.62,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12920,45,blue-collar,married,primary,no,55,no,no,cellular,7,jul,1.87,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12921,58,entrepreneur,married,primary,no,124,yes,no,cellular,7,jul,4.88,7,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12922,42,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,1.47,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12923,34,blue-collar,single,secondary,no,-72,yes,no,cellular,7,jul,4.55,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12924,50,technician,married,secondary,no,0,no,no,cellular,7,jul,2.53,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12925,59,blue-collar,married,primary,no,3372,no,no,cellular,7,jul,1.45,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12927,58,technician,divorced,secondary,no,-354,yes,yes,cellular,7,jul,1.63,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12928,31,management,married,tertiary,no,-513,no,yes,cellular,7,jul,2.07,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12929,58,blue-collar,divorced,secondary,no,916,no,no,cellular,7,jul,4.07,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12930,25,services,single,secondary,no,402,no,yes,cellular,7,jul,4.4,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12931,32,blue-collar,single,secondary,no,22,no,no,cellular,7,jul,4.67,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12932,38,blue-collar,married,primary,no,433,no,no,cellular,7,jul,1.93,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12933,33,management,single,secondary,no,1326,no,yes,cellular,7,jul,2.73,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12934,37,admin.,married,secondary,no,147,yes,no,cellular,7,jul,0.42,30,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12935,38,management,married,tertiary,no,76,yes,no,cellular,7,jul,3.27,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12936,31,management,single,tertiary,no,1598,yes,no,cellular,7,jul,0.6,33,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12937,52,blue-collar,divorced,secondary,no,497,no,yes,cellular,7,jul,4.62,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12938,27,admin.,single,secondary,no,145,no,yes,cellular,7,jul,1.58,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12939,25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,1.93,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12940,31,admin.,single,tertiary,no,383,no,yes,cellular,7,jul,5.08,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12941,35,management,married,tertiary,no,1361,no,yes,cellular,7,jul,0.25,11,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12942,28,unemployed,single,secondary,yes,-1270,no,yes,telephone,7,jul,3.95,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12943,29,blue-collar,married,secondary,no,-305,yes,yes,cellular,7,jul,4.38,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12944,33,technician,married,secondary,no,2284,yes,yes,cellular,7,jul,3.5,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12945,39,services,married,secondary,no,0,no,no,cellular,7,jul,5.55,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12946,47,blue-collar,married,secondary,yes,-594,yes,yes,cellular,7,jul,1.67,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12948,50,technician,married,secondary,no,1717,no,no,telephone,7,jul,6.93,8,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12949,50,self-employed,divorced,tertiary,no,387,no,no,cellular,7,jul,3.68,8,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12950,49,management,married,tertiary,no,96,no,no,cellular,7,jul,0.85,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12951,44,entrepreneur,married,primary,no,5038,no,no,cellular,7,jul,3.32,7,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12952,28,technician,single,secondary,no,1581,no,yes,cellular,7,jul,9.6,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12953,31,services,single,secondary,no,8,no,no,cellular,7,jul,5.67,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12954,47,housemaid,married,secondary,no,1152,no,no,telephone,7,jul,4.33,13,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12955,30,technician,married,tertiary,no,101,yes,yes,cellular,7,jul,3.12,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12956,29,blue-collar,single,secondary,no,218,no,no,cellular,7,jul,4.25,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12957,51,blue-collar,married,primary,no,720,no,no,cellular,7,jul,2.67,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12958,44,admin.,divorced,tertiary,no,0,yes,no,cellular,7,jul,1.6,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12959,43,management,married,secondary,no,-213,no,yes,telephone,7,jul,9.05,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12960,44,services,married,secondary,no,300,yes,no,cellular,7,jul,3.03,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12961,41,admin.,married,secondary,no,-396,yes,no,cellular,7,jul,1.73,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12962,59,blue-collar,divorced,primary,no,55,no,no,cellular,7,jul,0.22,20,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12963,49,self-employed,single,secondary,no,766,yes,no,cellular,7,jul,2.5,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12964,31,technician,single,secondary,no,9,no,no,cellular,7,jul,2.78,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12965,50,entrepreneur,divorced,tertiary,no,223,no,no,cellular,7,jul,4.4,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12966,33,entrepreneur,married,secondary,no,0,no,yes,cellular,7,jul,3.73,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12967,58,blue-collar,married,primary,no,853,no,no,cellular,7,jul,5.28,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12968,36,blue-collar,single,tertiary,no,1346,no,no,cellular,7,jul,1.23,7,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12969,35,management,married,tertiary,no,122,no,no,cellular,7,jul,2.98,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12970,30,admin.,single,secondary,no,52,no,yes,cellular,7,jul,7.03,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12971,27,blue-collar,single,primary,no,1659,no,yes,cellular,7,jul,7.45,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12972,35,management,married,tertiary,no,126,no,yes,cellular,7,jul,6.18,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12973,53,blue-collar,married,secondary,no,143,yes,no,cellular,7,jul,2.03,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12974,35,blue-collar,single,secondary,no,1688,yes,no,telephone,7,jul,0.68,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12975,60,management,married,tertiary,yes,-108,no,yes,cellular,7,jul,1.32,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12976,27,blue-collar,married,secondary,no,102,no,yes,cellular,7,jul,2.65,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12977,54,self-employed,married,secondary,no,203,yes,no,telephone,7,jul,3.97,8,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12978,48,self-employed,married,secondary,no,252,no,no,cellular,7,jul,4.35,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12979,40,management,divorced,secondary,no,-626,yes,no,cellular,7,jul,2.33,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12980,26,blue-collar,single,secondary,no,6,no,yes,telephone,7,jul,6.0,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12981,38,technician,married,secondary,no,0,yes,yes,cellular,7,jul,8.33,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12982,31,blue-collar,married,primary,no,76,no,yes,telephone,7,jul,2.43,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12983,46,blue-collar,married,primary,no,14,no,no,cellular,7,jul,6.78,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12984,27,management,single,tertiary,no,1117,yes,no,cellular,7,jul,6.93,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12985,53,blue-collar,married,primary,no,1086,no,no,cellular,7,jul,1.87,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12986,40,blue-collar,married,primary,yes,-23,no,yes,cellular,7,jul,12.6,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12987,43,entrepreneur,married,secondary,no,128,yes,no,telephone,7,jul,2.03,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12989,31,housemaid,married,primary,no,-367,yes,yes,telephone,7,jul,5.87,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12990,28,self-employed,married,secondary,no,-228,yes,yes,cellular,7,jul,2.73,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12991,43,blue-collar,married,primary,no,8,no,no,telephone,7,jul,4.08,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12992,28,blue-collar,married,secondary,no,619,no,no,telephone,7,jul,5.45,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12993,47,services,married,secondary,no,24,no,yes,cellular,7,jul,1.58,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12994,43,entrepreneur,single,tertiary,no,42,no,no,cellular,7,jul,4.75,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12995,57,technician,married,tertiary,no,-40,no,yes,cellular,7,jul,1.47,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12996,58,retired,single,secondary,no,282,no,yes,cellular,7,jul,1.3,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12997,25,blue-collar,married,secondary,no,267,no,no,cellular,7,jul,7.03,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
12998,31,blue-collar,single,secondary,no,726,no,no,cellular,7,jul,11.98,2,-1,0,success,1,7,-42.7,1.4,4.955,5228.1,93.918
12999,47,technician,married,primary,no,50,no,no,telephone,7,jul,2.78,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13001,27,services,married,secondary,no,379,no,yes,cellular,7,jul,4.48,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13002,45,entrepreneur,married,secondary,no,4688,no,no,cellular,7,jul,1.87,10,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13003,31,management,married,tertiary,no,256,yes,no,cellular,7,jul,0.47,24,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13004,33,technician,married,secondary,no,-805,no,no,cellular,7,jul,3.47,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13005,31,blue-collar,single,secondary,no,-2,no,yes,cellular,7,jul,3.68,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13006,32,services,single,secondary,no,473,yes,no,cellular,7,jul,10.4,5,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13007,41,housemaid,married,primary,no,175,no,no,cellular,7,jul,4.2,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13008,31,admin.,single,secondary,no,-407,no,yes,cellular,7,jul,3.83,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13009,30,services,single,secondary,no,148,no,yes,cellular,7,jul,8.03,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13010,44,blue-collar,single,primary,no,-24,no,no,telephone,7,jul,9.4,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13011,28,student,single,secondary,no,305,no,no,cellular,7,jul,10.42,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13012,31,entrepreneur,divorced,tertiary,no,2,no,yes,cellular,7,jul,0.88,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13013,36,blue-collar,married,secondary,no,-308,yes,no,cellular,7,jul,4.65,11,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13015,25,technician,single,secondary,no,-55,yes,yes,cellular,7,jul,4.03,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13016,27,blue-collar,married,primary,no,52,no,yes,cellular,7,jul,3.08,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13017,60,management,married,tertiary,no,1573,no,no,telephone,7,jul,1.32,15,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13019,49,blue-collar,married,primary,no,4140,no,no,cellular,7,jul,3.42,4,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13020,25,blue-collar,single,secondary,no,495,no,no,cellular,7,jul,2.18,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13021,46,management,married,tertiary,no,74,yes,no,cellular,7,jul,0.25,11,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13022,50,technician,married,tertiary,no,92,no,yes,cellular,7,jul,3.2,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13023,50,blue-collar,divorced,primary,no,5,no,no,cellular,7,jul,1.97,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13024,33,admin.,married,tertiary,no,568,no,no,cellular,7,jul,3.65,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13025,42,management,married,secondary,no,4314,no,no,cellular,7,jul,3.57,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13026,30,admin.,single,secondary,no,312,no,no,cellular,8,jul,3.13,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13027,42,technician,single,tertiary,no,24,no,no,cellular,8,jul,4.37,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13028,28,admin.,married,secondary,no,54,no,yes,cellular,8,jul,3.77,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13029,34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,2.73,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13030,33,management,married,tertiary,no,-139,no,no,cellular,8,jul,4.83,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13031,26,entrepreneur,married,secondary,no,-306,no,yes,cellular,8,jul,5.7,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13032,29,admin.,single,secondary,no,210,no,yes,cellular,8,jul,2.33,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13033,28,admin.,single,secondary,no,551,no,yes,cellular,8,jul,2.68,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13034,32,technician,divorced,tertiary,no,31,no,yes,cellular,8,jul,4.32,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13035,45,services,married,secondary,no,0,no,yes,cellular,8,jul,0.78,7,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13036,59,retired,married,secondary,no,184,no,no,cellular,8,jul,2.72,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13037,46,unemployed,married,secondary,no,562,no,no,cellular,8,jul,8.18,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13038,32,management,married,tertiary,no,2102,yes,no,cellular,8,jul,3.67,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13039,44,management,divorced,tertiary,no,193,no,yes,cellular,8,jul,1.73,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13040,26,blue-collar,single,secondary,no,5,no,no,telephone,8,jul,0.9,3,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13041,53,management,married,secondary,no,66,no,yes,telephone,8,jul,2.35,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13042,46,blue-collar,married,primary,no,-169,yes,yes,cellular,8,jul,1.82,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13043,35,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,4.32,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13044,56,blue-collar,divorced,primary,no,12,no,no,cellular,8,jul,3.77,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13045,60,management,married,primary,no,75,no,yes,cellular,8,jul,3.05,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13046,36,technician,married,secondary,no,-257,no,no,cellular,8,jul,0.4,26,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13047,29,blue-collar,single,primary,no,170,yes,no,cellular,8,jul,3.6,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13048,60,technician,divorced,primary,no,-85,no,yes,telephone,8,jul,0.97,2,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13049,55,management,married,tertiary,no,979,no,yes,cellular,8,jul,2.05,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13050,27,management,single,tertiary,no,136,no,yes,cellular,8,jul,2.43,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13051,33,technician,married,tertiary,no,-258,no,no,cellular,8,jul,6.03,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
13052,33,management,single,tertiary,no,99,no,no,cellular,8,jul,2.65,1,-1,0,success,0,7,-42.7,1.4,4.955,5228.1,93.918
