age,balance,contact,day,duration,campaign,pdays,previous,y,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_primary,education_secondary,education_tertiary,marital_divorced,marital_married,marital_single,housing_no,housing_yes,loan_no,loan_yes,default_no,default_yes,poutcome_failure,poutcome_success,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
29,488,cellular,7,3.72,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,0,cellular,7,3.93,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
59,23,cellular,7,1.1,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,808,telephone,7,4.57,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,-236,cellular,7,7.65,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36,-274,cellular,7,3.62,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,12,cellular,7,4.82,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,-1,cellular,7,2.88,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,505,cellular,7,2.17,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,88,cellular,7,5.53,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,777,cellular,7,4.38,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
53,0,cellular,7,1.9,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,366,cellular,7,2.77,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43,460,cellular,7,1.57,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
60,3427,cellular,7,2.82,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,332,cellular,7,6.42,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,967,cellular,7,4.13,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
56,21,cellular,7,1.97,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,2559,cellular,7,14.82,1,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,1604,cellular,7,10.42,1,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,-2,cellular,7,3.32,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,0,cellular,7,4.0,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,505,telephone,7,3.32,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,0,cellular,7,2.63,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,2110,cellular,7,0.65,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,0,telephone,7,4.27,15,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,1,cellular,7,2.9,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,57,cellular,7,7.68,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,398,cellular,7,3.12,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,-1139,cellular,7,3.35,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36,537,cellular,7,3.43,6,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,351,cellular,7,2.32,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,0,cellular,7,10.72,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,-57,cellular,7,4.37,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,2319,cellular,7,1.4,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,437,cellular,7,2.02,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,879,cellular,7,1.0,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,232,cellular,7,2.17,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,-117,cellular,7,1.77,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,3003,cellular,7,2.48,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,0,cellular,7,8.0,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49,-167,cellular,7,0.85,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,909,cellular,7,8.87,1,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,428,cellular,7,9.58,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,54,cellular,7,1.2,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,-176,cellular,7,9.57,1,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,564,cellular,7,7.42,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,221,cellular,7,9.23,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,35,cellular,7,2.15,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48,8,cellular,7,0.77,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,149,cellular,7,4.23,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,475,cellular,7,3.77,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
56,977,cellular,7,20.0,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,161,cellular,7,4.92,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,492,cellular,7,2.08,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,0,cellular,7,1.3,11,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,40,cellular,7,2.9,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,205,cellular,7,5.15,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,123,cellular,7,3.48,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,0,cellular,7,10.5,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
58,2146,cellular,7,3.43,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,63,cellular,7,4.05,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,-428,cellular,7,7.52,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,0,cellular,7,1.85,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
52,-1014,cellular,7,2.57,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
38,-228,cellular,7,2.7,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,-42,cellular,7,1.43,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,218,cellular,7,7.47,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,282,cellular,7,4.35,12,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,123,cellular,7,2.52,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48,14,cellular,7,2.0,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,247,cellular,7,3.32,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
38,216,cellular,7,1.62,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,-28,cellular,7,8.85,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,326,cellular,7,1.87,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,119,cellular,7,1.33,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,69,telephone,7,0.68,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,707,cellular,7,3.5,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,-227,cellular,7,2.55,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,1085,cellular,7,9.98,1,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,368,cellular,7,36.68,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,25,cellular,7,3.93,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
43,-132,cellular,7,8.87,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
59,1265,cellular,7,14.15,1,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46,700,cellular,7,2.27,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
55,82,cellular,7,8.33,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,1529,cellular,7,1.02,6,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
59,623,cellular,7,3.53,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,-241,cellular,7,5.62,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,278,cellular,7,24.45,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33,1834,cellular,7,1.95,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,-398,cellular,7,6.45,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,0,cellular,7,5.88,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
29,-597,cellular,7,8.33,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,16,cellular,7,6.45,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,10,cellular,7,2.7,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
50,-79,cellular,7,1.17,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,338,cellular,7,8.92,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47,-50,cellular,7,2.92,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47,-239,cellular,7,16.22,3,-1,0,1,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47,333,telephone,7,2.35,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,867,cellular,7,7.03,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,-37,cellular,7,5.9,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
44,0,cellular,7,13.92,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,1392,cellular,7,8.52,3,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,-196,cellular,7,3.48,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
41,0,cellular,7,2.77,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,269,cellular,7,19.42,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,913,cellular,7,1.88,4,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,-267,cellular,7,1.63,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
40,193,cellular,7,3.17,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,78,cellular,7,1.73,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30,85,cellular,7,1.47,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,111,cellular,7,5.27,1,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,226,telephone,7,3.52,2,-1,0,0,-42.7,1.4,4.955,5228.1,93.918,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
